ProductionID,DateKey,TrainID,ProductID,GasReceived,LNGProduced,LPGProduced,CondensateProduced,Availability,Utilization,EnergyConsumption,OperatingCost
3924,20201015,6,1,2934.6,538.4,46.5,92.9,22.14,21.65,170.88,120438.99
3925,20201016,1,1,1174.5,119.3,10.6,35.5,12.11,11.99,59.73,137018.87
3926,20201016,2,1,8969.3,6597.8,529.3,201.0,92.48,86.8,402.44,141107.26
3927,20201016,3,1,9249.6,6999.1,572.0,194.5,95.37,89.29,620.33,168156.57
3928,20201016,4,1,10965.7,7392.5,745.3,307.8,82.73,79.55,643.99,132248.1
3929,20201016,5,1,12907.5,9774.7,854.9,464.5,97.38,89.36,564.56,147279.93
3930,20201016,6,1,2876.3,536.3,63.3,110.1,21.7,22.0,141.99,77936.19
3931,20201017,1,1,784.6,54.3,5.0,28.2,8.09,8.16,48.32,125155.94
3932,20201017,2,1,9228.2,7158.9,825.5,224.7,95.15,91.54,468.6,194669.9
3933,20201017,3,1,9161.3,6750.7,800.5,236.3,94.46,86.95,515.73,144090.02
3934,20201017,4,1,3069.8,595.5,53.6,72.1,23.16,22.89,158.99,222695.12
3935,20201017,5,1,12638.4,10410.7,963.3,489.7,95.35,97.2,872.38,163769.77
3936,20201017,6,1,2441.5,363.1,29.6,70.7,18.42,17.55,125.85,103293.36
3937,20201018,1,1,2712.7,594.0,71.1,104.9,27.97,25.84,162.27,168669.85
3938,20201018,2,1,9018.8,6998.7,811.8,308.1,92.99,91.57,606.95,119523.25
3939,20201018,3,1,9397.0,7257.2,810.9,346.3,96.89,91.13,390.47,95594.37
3940,20201018,4,1,780.7,38.8,4.4,15.9,5.89,5.86,47.0,201681.21
3941,20201018,5,1,12589.4,10169.7,1206.7,288.2,94.98,95.32,805.07,152877.33
3942,20201018,6,1,1578.6,151.7,13.9,33.6,11.91,11.34,98.42,153153.13
3943,20201019,1,1,2111.4,378.3,37.6,77.9,21.77,21.14,132.12,79913.37
3944,20201019,2,1,8934.4,6828.0,766.1,208.9,92.12,90.18,606.08,212195.27
3945,20201019,3,1,8760.8,6557.2,779.1,285.0,90.33,88.32,554.66,110799.59
3946,20201019,4,1,2372.6,344.6,41.1,91.0,17.9,17.14,114.42,137304.15
3947,20201019,5,1,12808.1,10258.4,853.1,413.5,96.63,94.51,653.42,43587.26
3948,20201019,6,1,3067.2,590.6,61.3,102.7,23.14,22.72,182.57,100142.1
3949,20201020,1,1,1618.7,207.7,16.7,47.6,16.69,15.14,106.25,148260.32
3950,20201020,2,1,8776.3,6359.8,692.8,272.3,90.49,85.51,554.92,98873.35
3951,20201020,3,1,8548.4,6446.1,566.7,230.2,88.14,88.98,438.85,30302.02
3952,20201020,4,1,1077.6,67.5,6.9,21.8,8.13,7.39,53.62,127207.75
3953,20201020,5,1,11983.7,9123.8,823.8,306.7,90.41,89.84,608.41,147082.29
3954,20201020,6,1,1891.5,215.0,18.1,68.7,14.27,13.41,122.44,208874.58
3955,20201021,1,1,1969.8,319.3,26.8,55.7,20.31,19.13,117.76,34026.9
3956,20201021,2,1,8773.4,6074.5,585.8,229.6,90.46,81.7,379.17,176249.36
3957,20201021,3,1,8190.5,5807.6,635.2,165.4,84.45,83.67,537.34,148722.77
3958,20201021,4,1,2290.4,321.8,37.6,52.3,17.28,16.58,107.92,117846.14
3959,20201021,5,1,12719.3,10497.7,1256.8,304.9,95.96,97.39,873.5,140296.96
3960,20201021,6,1,11334.2,8205.8,693.2,343.6,85.51,85.43,603.44,224512.74
3961,20201022,1,1,1868.0,282.9,33.3,48.8,19.26,17.87,99.55,197411.31
3962,20201022,2,1,9698.6,7515.6,872.8,279.6,100.0,91.44,480.23,129197.62
3963,20201022,3,1,8348.6,6107.2,706.3,203.3,86.08,86.32,355.9,120380.74
3964,20201022,4,1,1460.7,136.2,14.9,39.0,11.02,11.0,100.98,271467.43
3965,20201022,5,1,12710.0,10445.9,875.6,457.9,95.89,96.98,601.23,105895.5
3966,20201022,6,1,12390.6,9273.0,776.2,257.1,93.48,88.31,512.18,81280.38
3967,20201023,1,1,1803.9,271.2,23.2,45.5,18.6,17.74,95.03,106964.0
3968,20201023,2,1,8475.6,6125.4,535.0,180.4,87.39,85.28,483.42,173270.01
3969,20201023,3,1,8905.3,6946.9,614.0,201.0,91.82,92.05,361.72,87907.8
3970,20201023,4,1,2305.0,314.5,27.7,60.2,17.39,16.1,99.42,112431.34
3971,20201023,5,1,12431.7,9892.7,792.2,251.6,93.79,93.9,606.28,91647.37
3972,20201023,6,1,12357.4,9216.8,1091.3,359.7,93.23,88.01,606.8,66604.81
3973,20201024,1,1,2850.4,651.5,69.9,95.7,29.39,26.97,165.05,80470.39
3974,20201024,2,1,9453.3,7643.5,761.0,339.4,97.47,95.41,399.9,128210.45
3975,20201024,3,1,9007.1,7138.5,730.8,285.0,92.87,93.52,494.53,153183.06
3976,20201024,4,1,2167.2,285.6,31.3,83.1,16.35,15.55,142.91,82659.8
3977,20201024,5,1,12171.9,8767.9,889.8,373.2,91.83,85.0,696.39,149627.32
3978,20201024,6,1,12095.0,9315.2,760.8,364.5,91.25,90.88,565.38,100744.22
3979,20201025,1,1,1097.9,99.1,9.9,42.4,11.32,10.65,70.55,107622.45
3980,20201025,2,1,8927.6,7018.7,570.1,350.3,92.05,92.77,512.11,108910.55
3981,20201025,3,1,9493.0,7727.2,694.8,310.2,97.88,96.05,410.18,122185.33
3982,20201025,4,1,3668.9,785.4,93.8,120.2,27.68,25.26,173.0,110028.0
3983,20201025,5,1,12049.9,8695.4,762.1,297.8,90.91,85.15,548.04,62113.7
3984,20201025,6,1,12654.4,9524.0,1121.2,310.8,95.47,88.81,625.39,108544.86
3985,20201026,1,1,825.4,53.9,5.3,27.0,8.51,7.71,52.03,74921.33
3986,20201026,2,1,8995.5,7123.2,672.2,296.7,92.75,93.44,553.85,205505.97
3987,20201026,3,1,9148.7,6816.6,800.8,338.4,94.33,87.92,489.5,223672.95
3988,20201026,4,1,2629.8,419.9,41.5,103.5,19.84,18.84,174.19,136958.78
3989,20201026,5,1,12611.9,10026.5,1094.9,498.2,95.15,93.81,806.8,61908.19
3990,20201026,6,1,12186.5,9250.3,923.0,480.1,91.94,89.57,848.36,157949.79
3991,20201027,1,1,741.0,45.7,4.9,22.8,7.64,7.28,29.99,112098.01
3992,20201027,2,1,8189.5,5379.4,523.6,289.8,84.44,77.51,401.44,221027.64
3993,20201027,3,1,9487.2,7734.5,792.9,268.4,97.82,96.2,402.87,120321.4
3994,20201027,4,1,707.8,29.8,2.8,25.1,5.34,4.96,43.03,138194.24
3995,20201027,5,1,12344.2,8925.5,1014.0,409.7,93.13,85.32,779.91,134991.82
3996,20201027,6,1,11735.8,8435.8,975.9,375.7,88.54,84.82,754.92,81721.57
3997,20201028,1,1,2365.5,455.3,53.9,71.6,24.39,22.71,101.79,112370.54
3998,20201028,2,1,9349.5,7414.6,635.5,262.5,96.4,93.58,534.87,158341.55
3999,20201028,3,1,8703.6,6695.1,717.7,184.4,89.74,90.77,481.74,155360.02
4000,20201028,4,1,1113.4,72.1,6.5,30.2,8.4,7.64,57.19,100245.06
4001,20201028,5,1,12745.8,10089.7,1169.4,375.9,96.16,93.41,518.08,115992.61
4002,20201028,6,1,12744.5,10396.5,979.0,352.1,96.15,96.26,770.77,302764.68
4003,20201029,1,1,1287.0,136.9,12.7,48.3,13.27,12.55,77.42,96494.17
4004,20201029,2,1,8922.7,6316.2,654.8,342.7,92.0,83.53,364.14,80384.27
4005,20201029,3,1,9179.8,7059.1,634.7,257.4,94.65,90.74,527.76,163493.6
4006,20201029,4,1,3902.2,912.4,79.0,145.5,29.44,27.59,247.89,58791.45
4007,20201029,5,1,12602.7,9955.0,922.2,359.0,95.08,93.21,550.87,69530.3
4008,20201029,6,1,11705.3,8484.4,886.1,297.3,88.31,85.53,517.96,149399.5
4009,20201030,1,1,1152.2,115.9,10.7,33.2,11.88,11.87,72.84,209670.22
4010,20201030,2,1,9289.3,7437.8,780.9,196.9,95.78,94.48,401.24,213264.58
4011,20201030,3,1,9412.5,7758.9,717.2,194.2,97.05,97.27,602.14,81632.1
4012,20201030,4,1,1890.1,211.9,19.9,39.9,14.26,13.23,87.3,86949.69
4013,20201030,5,1,12195.7,8590.8,964.2,321.0,92.01,83.12,807.18,162251.77
4014,20201030,6,1,12320.3,9416.7,1085.8,401.8,92.95,90.19,659.53,91884.21
4015,20201031,1,1,2400.4,470.9,40.1,56.7,24.75,23.15,146.69,115785.91
4016,20201031,2,1,9006.1,6611.1,632.2,323.2,92.86,86.62,426.52,99694.88
4017,20201031,3,1,9692.8,7440.5,724.6,268.8,99.94,90.58,542.43,121055.9
4018,20201031,4,1,1648.9,165.4,19.6,55.1,12.44,11.84,83.97,106755.94
4019,20201031,5,1,11955.8,9196.9,1102.7,323.2,90.2,90.77,711.94,57478.85
4020,20201031,6,1,12415.8,8895.2,747.4,278.4,93.67,84.54,826.63,87402.23
4021,20201101,1,1,2569.2,536.7,63.9,89.0,26.49,24.65,149.25,164282.48
4022,20201101,2,1,8819.0,6893.0,650.9,341.8,90.93,92.23,562.83,146806.75
4023,20201101,3,1,9098.3,6617.8,633.8,192.3,93.81,85.83,399.88,157263.05
4024,20201101,4,1,2896.2,521.1,61.2,72.9,21.85,21.23,139.08,70289.5
4025,20201101,5,1,11823.3,8304.3,694.5,437.7,89.2,82.88,682.75,91082.45
4026,20201101,6,1,12956.6,9997.4,1170.3,338.5,97.75,91.05,789.83,99806.4
4027,20201102,1,1,1714.7,234.8,23.0,40.9,17.68,16.16,74.21,146862.99
4028,20201102,2,1,8941.2,6407.3,699.5,273.4,92.19,84.56,393.25,55684.89
4029,20201102,3,1,8456.2,6299.9,544.7,270.5,87.19,87.91,391.18,117800.14
4030,20201102,4,1,2017.4,259.7,28.2,71.3,15.22,15.19,97.45,95759.58
4031,20201102,5,1,12584.1,9571.4,958.9,492.5,94.94,89.75,867.61,248608.61
4032,20201102,6,1,12512.5,9648.4,1004.6,259.7,94.4,90.99,791.39,81029.95
4033,20201103,1,1,1909.7,293.2,34.6,58.3,19.69,18.12,117.53,205609.23
4034,20201103,2,1,9087.6,7036.0,652.5,229.9,93.7,91.36,611.77,71748.2
4035,20201103,3,1,8783.1,6778.6,594.8,314.0,90.56,91.07,539.84,122122.17
4036,20201103,4,1,2049.2,265.7,23.2,74.8,15.46,15.3,103.16,88060.91
4037,20201103,5,1,3625.2,819.4,96.8,123.0,27.35,26.67,186.92,260759.34
4038,20201103,6,1,11633.7,8651.4,767.1,348.2,87.77,87.75,591.41,105257.81
4039,20201104,1,1,2835.9,662.6,53.1,88.9,29.24,27.57,129.99,126088.49
4040,20201104,2,1,9480.4,7695.2,790.6,258.1,97.75,95.78,514.68,92544.89
4041,20201104,3,1,8326.3,5617.4,670.1,268.5,85.85,79.61,580.07,173441.93
4042,20201104,4,1,946.4,53.7,5.0,35.8,7.14,6.69,59.64,151281.73
4043,20201104,5,1,3686.2,820.6,86.6,139.7,27.81,26.27,150.41,70790.86
4044,20201104,6,1,12639.8,9216.3,961.3,372.1,95.36,86.04,571.12,134246.51
4045,20201105,1,1,691.5,38.4,4.2,21.1,7.13,6.55,45.2,197805.37
4046,20201105,2,1,9057.6,7053.4,725.2,321.1,93.39,91.89,398.01,209713.59
4047,20201105,3,1,9698.6,7855.1,738.6,283.2,100.0,95.57,517.56,133090.69
4048,20201105,4,1,1314.9,110.3,11.3,40.5,9.92,9.9,83.93,102298.11
4049,20201105,5,1,1777.5,185.9,20.8,45.5,13.41,12.34,121.59,122426.45
4050,20201105,6,1,11835.2,8813.2,875.9,317.3,89.29,87.87,665.57,76668.33
4051,20201106,1,1,1221.1,118.0,12.4,46.6,12.59,11.4,55.29,89422.84
4052,20201106,2,1,9034.3,6667.8,638.3,261.1,93.15,87.09,497.35,178374.54
4053,20201106,3,1,8979.0,7010.5,818.5,296.5,92.58,92.13,432.0,179241.1
4054,20201106,4,1,3667.6,789.2,78.5,101.7,27.67,25.39,219.59,252764.79
4055,20201106,5,1,1329.5,109.5,10.0,37.9,10.03,9.72,88.23,107188.77
4056,20201106,6,1,12187.8,8585.2,877.7,409.2,91.95,83.12,733.22,163058.14
4057,20201107,1,1,2268.5,451.4,48.7,83.3,23.39,23.48,115.23,100796.07
4058,20201107,2,1,9595.8,7293.6,771.8,371.8,98.94,89.69,515.6,78925.99
4059,20201107,3,1,9314.6,7686.9,769.9,302.7,96.04,97.38,555.09,109868.6
4060,20201107,4,1,1713.8,179.2,14.7,67.4,12.93,12.34,82.88,112520.62
4061,20201107,5,1,2901.5,523.0,62.7,111.8,21.89,21.27,138.58,125374.32
4062,20201107,6,1,12476.7,9707.5,854.6,335.5,94.13,91.81,799.18,173742.33
4063,20201108,1,1,2391.7,460.5,44.8,81.2,24.66,22.72,137.96,346269.94
4064,20201108,2,1,9021.7,7060.6,830.5,220.2,93.02,92.35,623.14,160604.16
4065,20201108,3,1,9111.9,6961.3,596.2,253.2,93.95,90.15,496.72,126755.91
4066,20201108,4,1,2848.5,520.7,48.9,90.4,21.49,21.57,145.34,84260.69
4067,20201108,5,1,1790.7,194.1,15.7,56.6,13.51,12.79,113.77,95887.16
4068,20201108,6,1,12796.2,10098.1,972.4,410.9,96.54,93.12,779.72,93151.05
4069,20201109,1,1,2691.4,575.2,67.0,67.1,27.75,25.22,159.08,104661.39
4070,20201109,2,1,8728.8,6576.9,667.2,282.2,90.0,88.91,527.13,157245.04
4071,20201109,3,1,8839.3,6935.1,759.1,318.4,91.14,92.58,466.59,76664.52
4072,20201109,4,1,11608.5,8567.7,770.2,335.5,87.58,87.09,810.11,249117.36
4073,20201109,5,1,925.2,55.0,5.5,24.2,6.98,7.01,63.38,74820.89
4074,20201109,6,1,13024.2,9868.6,1076.9,475.6,98.26,89.41,873.88,115865.42
4075,20201110,1,1,677.0,37.7,3.7,20.2,6.98,6.58,33.19,114246.21
4076,20201110,2,1,9407.7,7632.2,704.5,239.7,97.0,95.73,514.33,106004.61
4077,20201110,3,1,9548.3,7230.8,609.9,331.1,98.45,89.36,526.05,115844.93
4078,20201110,4,1,12120.2,8646.4,910.6,275.5,91.44,84.18,744.33,136132.6
4079,20201110,5,1,3317.7,709.1,79.9,76.9,25.03,25.22,163.97,140180.83
4080,20201110,6,1,11546.3,8552.1,731.6,391.7,87.11,87.4,562.12,87251.34
4081,20201111,1,1,2722.4,610.2,59.9,97.7,28.07,26.45,114.7,236776.5
4082,20201111,2,1,9698.6,8038.4,765.2,195.3,100.0,97.8,479.79,147058.75
4083,20201111,3,1,9628.8,7851.6,908.3,270.0,99.28,96.22,621.67,95082.22
4084,20201111,4,1,11358.0,8234.6,970.4,397.9,85.69,85.55,590.45,101609.3
4085,20201111,5,1,2098.2,266.9,24.0,82.8,15.83,15.01,86.88,158626.78
4086,20201111,6,1,13024.2,10327.7,962.3,344.0,98.26,93.57,593.27,119213.48
4087,20201112,1,1,1874.7,296.1,29.6,42.5,19.33,18.64,106.39,118818.43
4088,20201112,2,1,8611.4,5941.9,476.5,185.5,88.79,81.42,525.25,108706.97
4089,20201112,3,1,9509.5,7955.8,690.6,347.5,98.05,98.72,513.73,169811.93
4090,20201112,4,1,11594.0,7770.9,739.8,342.9,87.47,79.09,569.95,185539.94
4091,20201112,5,1,2597.9,401.1,44.9,56.5,19.6,18.22,123.18,75716.28
4092,20201112,6,1,12662.3,9459.2,971.1,480.6,95.53,88.15,598.35,122082.67
4093,20201113,1,1,1455.8,172.2,17.4,39.1,15.01,13.96,79.99,89747.06
4094,20201113,2,1,8709.4,6047.8,501.9,207.8,89.8,81.94,507.4,189748.22
4095,20201113,3,1,9416.4,7630.5,770.2,248.1,97.09,95.62,641.48,79360.22
4096,20201113,4,1,12273.9,8947.5,840.7,343.0,92.6,86.02,647.16,190452.7
4097,20201113,5,1,3332.3,669.3,77.2,102.4,25.14,23.7,199.7,184793.8
4098,20201113,6,1,12104.3,9198.2,1068.4,409.7,91.32,89.67,702.05,112648.03
4099,20201114,1,1,1514.0,194.8,20.5,43.0,15.61,15.18,103.66,133147.06
4100,20201114,2,1,9698.6,7677.5,746.7,360.8,100.0,93.41,631.33,117074.16
4101,20201114,3,1,8419.4,5716.6,567.4,290.8,86.81,80.12,489.89,161710.07
4102,20201114,4,1,13254.8,10775.7,895.3,466.3,100.0,95.93,800.46,191369.97
4103,20201114,5,1,1084.2,67.7,6.9,36.0,8.18,7.37,48.53,177189.51
4104,20201114,6,1,12254.1,8727.4,712.7,312.2,92.45,84.04,619.51,153405.47
4105,20201115,1,1,1224.0,133.3,12.1,41.3,12.62,12.85,54.49,78837.46
4106,20201115,2,1,8560.0,5943.4,525.9,287.3,88.26,81.93,351.77,89682.38
4107,20201115,3,1,9319.4,6950.1,591.7,231.2,96.09,88.0,523.32,65468.08
4108,20201115,4,1,11922.7,9004.7,1022.3,254.1,89.95,89.12,574.79,91426.76
4109,20201115,5,1,1601.2,153.3,16.9,43.1,12.08,11.3,87.48,82532.65
4110,20201115,6,1,13254.8,11114.9,983.6,495.0,100.0,98.95,904.64,129126.01
4111,20201116,1,1,2035.7,364.2,38.0,59.7,20.99,21.11,89.96,95690.42
4112,20201116,2,1,9058.5,7233.8,582.2,268.9,93.4,94.23,544.22,59932.32
4113,20201116,3,1,8859.7,6751.4,605.3,341.7,91.35,89.92,555.46,117571.27
4114,20201116,4,1,12431.7,9299.5,907.9,264.8,93.79,88.27,544.73,102098.76
4115,20201116,5,1,3733.9,833.2,97.9,88.1,28.17,26.33,193.0,111349.02
4116,20201116,6,1,12885.0,10423.7,1075.8,463.5,97.21,95.46,738.48,229025.22
4117,20201117,1,1,919.4,72.8,8.2,36.1,9.48,9.34,46.31,93113.43
4118,20201117,2,1,9236.0,7262.0,796.2,364.3,95.23,92.78,547.89,104119.28
4119,20201117,3,1,9090.5,6748.6,660.4,216.2,93.73,87.6,555.84,165444.98
4120,20201117,4,1,13034.8,9919.7,1185.0,351.1,98.34,89.8,616.19,148322.92
4121,20201117,5,1,2193.7,310.8,36.7,79.1,16.55,16.72,93.29,159400.86
4122,20201117,6,1,11932.0,8927.7,1065.3,246.7,90.02,88.29,808.8,96818.93
4123,20201118,1,1,8776.3,6094.3,662.4,321.9,90.49,81.94,400.97,96527.29
4124,20201118,2,1,8556.1,5962.5,536.9,312.1,88.22,82.23,534.44,148289.72
4125,20201118,3,1,8767.6,6171.5,681.4,337.2,90.4,83.06,352.67,104072.19
4126,20201118,4,1,12113.6,8712.5,751.8,365.5,91.39,84.87,792.42,125205.36
4127,20201118,5,1,2140.6,282.8,30.2,47.4,16.15,15.59,124.26,78798.09
4128,20201118,6,1,12222.2,8645.7,706.7,259.1,92.21,83.47,643.99,133564.61
4129,20201119,1,1,9099.3,6957.8,796.1,299.4,93.82,90.23,493.87,113530.31
4130,20201119,2,1,8618.2,5934.9,514.1,285.8,88.86,81.26,593.95,137962.88
4131,20201119,3,1,9302.0,7053.7,683.1,226.3,95.91,89.48,423.37,94854.57
4132,20201119,4,1,11482.6,8264.6,944.0,351.0,86.63,84.93,782.52,158701.45
4133,20201119,5,1,3142.7,624.0,58.2,92.1,23.71,23.43,172.38,77945.65
4134,20201119,6,1,11187.0,8011.1,801.0,351.0,84.4,84.5,577.23,165621.31
4135,20201120,1,1,9359.2,7613.5,612.9,334.2,96.5,95.99,554.22,154875.11
4136,20201120,2,1,8813.1,6364.9,555.6,324.9,90.87,85.22,547.32,123651.27
4137,20201120,3,1,9444.5,7186.6,830.0,250.5,97.38,89.79,585.28,96970.14
4138,20201120,4,1,12686.2,9986.6,946.0,436.5,95.71,92.89,679.91,73362.54
4139,20201120,5,1,2032.0,246.2,22.5,78.7,15.33,14.3,99.99,115013.19
4140,20201120,6,1,12439.6,9116.8,933.4,279.1,93.85,86.48,728.94,67953.24
4141,20201121,1,1,9460.0,7177.6,830.4,316.2,97.54,89.53,550.41,63738.96
4142,20201121,2,1,9622.0,7934.9,934.5,251.3,99.21,97.31,498.65,85379.88
4143,20201121,3,1,9145.8,6982.6,679.4,301.2,94.3,90.09,528.16,89172.94
4144,20201121,4,1,12850.5,10685.5,1136.6,425.7,96.95,98.12,803.74,96982.53
4145,20201121,5,1,742.3,35.7,3.5,17.2,5.6,5.68,36.45,111000.31
4146,20201121,6,1,12043.3,9022.3,970.0,294.3,90.86,88.4,817.48,238130.75
4147,20201122,1,1,8713.2,6382.8,639.7,327.4,89.84,86.44,542.85,90494.32
4148,20201122,2,1,8886.9,6487.4,683.3,207.1,91.63,86.14,482.57,84602.54
4149,20201122,3,1,9020.7,7088.1,787.6,239.5,93.01,92.72,559.57,88005.15
4150,20201122,4,1,12028.7,9375.3,1019.2,452.8,90.75,91.97,813.79,209456.57
4151,20201122,5,1,1211.5,95.3,10.4,30.8,9.14,9.28,54.89,219172.95
4152,20201122,6,1,12319.0,9755.0,948.4,344.4,92.94,93.44,509.75,156619.94
4153,20201123,1,1,9314.6,6902.3,565.5,256.8,96.04,87.44,515.99,88967.25
4154,20201123,2,1,8552.3,6112.7,728.6,336.4,88.18,84.34,411.84,207734.21
4155,20201123,3,1,8960.6,6838.1,569.9,350.7,92.39,90.05,525.52,65605.0
4156,20201123,4,1,12384.0,8879.7,909.8,381.5,93.43,84.61,753.72,98038.49
4157,20201123,5,1,1483.2,127.1,12.2,51.7,11.19,10.11,71.25,113204.04
4158,20201123,6,1,12771.0,9554.4,1082.5,490.0,96.35,88.28,700.09,104484.49
4159,20201124,1,1,9034.3,6889.8,551.8,320.9,93.15,89.99,598.97,82888.99
4160,20201124,2,1,9698.6,7891.2,747.2,200.0,100.0,96.01,570.43,98468.27
4161,20201124,3,1,9107.0,6692.1,753.2,254.1,93.9,86.71,571.88,97449.58
4162,20201124,4,1,12495.3,9904.1,1027.5,294.2,94.27,93.53,562.77,79418.22
4163,20201124,5,1,2482.6,397.9,39.5,51.4,18.73,18.91,107.68,148390.73
4164,20201124,6,1,13254.8,10241.0,1136.0,393.9,100.0,91.17,657.52,175422.97
4165,20201125,1,1,8452.4,6097.2,671.1,182.4,87.15,85.12,455.48,87424.63
4166,20201125,2,1,8916.0,7077.6,788.2,269.3,91.93,93.67,564.77,75963.12
4167,20201125,3,1,9286.4,7056.9,739.2,206.8,95.75,89.67,643.46,124446.51
4168,20201125,4,1,11676.1,8039.7,653.8,293.0,88.09,81.25,483.36,69359.74
4169,20201125,5,1,2544.9,378.3,42.9,59.4,19.2,17.54,130.84,91929.03
4170,20201125,6,1,12398.5,8935.4,798.3,417.4,93.54,85.04,776.44,81144.84
4171,20201126,1,1,9137.1,7325.9,845.1,198.9,94.21,94.61,396.1,108613.02
4172,20201126,2,1,9205.0,7307.8,633.0,359.8,94.91,93.68,573.96,82737.99
4173,20201126,3,1,8943.1,6924.8,665.0,269.3,92.21,91.37,388.02,66049.19
4174,20201126,4,1,12105.6,9326.4,1022.9,341.7,91.33,90.91,533.51,130228.32
4175,20201126,5,1,980.9,56.8,5.4,24.7,7.4,6.83,44.22,100297.01
4176,20201126,6,1,12399.9,9523.7,793.8,418.1,93.55,90.63,842.35,88066.96
4177,20201127,1,1,9117.7,6557.8,772.6,184.5,94.01,84.87,581.33,65445.91
4178,20201127,2,1,2374.2,446.9,41.9,68.7,24.48,22.21,151.62,91307.9
4179,20201127,3,1,8635.7,5913.2,657.9,259.8,89.04,80.8,458.43,129915.78
4180,20201127,4,1,12646.4,9211.5,978.3,310.4,95.41,85.95,514.85,114417.83
4181,20201127,5,1,1637.0,155.0,18.2,40.3,12.35,11.17,81.57,196898.2
4182,20201127,6,1,11643.0,8260.6,968.1,264.9,87.84,83.72,531.18,125192.12
4183,20201128,1,1,9166.2,6616.7,557.9,321.1,94.51,85.18,384.03,123073.42
4184,20201128,2,1,1983.4,311.0,25.2,51.7,20.45,18.5,103.21,210829.88
4185,20201128,3,1,9291.3,6859.0,573.1,194.9,95.8,87.11,481.16,190057.65
4186,20201128,4,1,11853.8,9009.9,925.0,453.4,89.43,89.69,671.93,156063.23
4187,20201128,5,1,848.3,45.5,4.7,22.2,6.4,6.33,41.51,130646.46
4188,20201128,6,1,12464.8,9088.7,1089.5,485.8,94.04,86.04,601.19,119958.82
4189,20201129,1,1,9115.7,6939.6,670.7,195.3,93.99,89.83,599.95,66907.3
4190,20201129,2,1,2273.4,411.7,33.6,52.4,23.44,21.37,97.39,110790.63
4191,20201129,3,1,9425.1,7868.4,868.2,196.1,97.18,98.51,627.05,154893.68
4192,20201129,4,1,12075.1,8671.6,1035.5,472.7,91.1,84.74,593.61,120472.84
4193,20201129,5,1,12048.6,9313.2,1016.5,255.3,90.9,91.21,813.55,156037.95
4194,20201129,6,1,12397.2,9059.4,821.8,387.8,93.53,86.23,672.29,64380.95
4195,20201130,1,1,7945.1,5597.9,586.5,298.2,81.92,83.14,363.13,137154.64
4196,20201130,2,1,1630.3,228.1,18.4,55.4,16.81,16.51,77.68,241179.46
4197,20201130,3,1,9027.5,6900.7,662.7,257.0,93.08,90.2,554.43,161585.9
4198,20201130,4,1,11837.9,8350.7,894.3,295.6,89.31,83.24,671.41,71724.23
4199,20201130,5,1,12763.0,10368.3,973.3,436.5,96.29,95.86,741.33,130183.06
4200,20201130,6,1,12042.0,9222.3,795.2,300.8,90.85,90.37,833.3,111995.01
4201,20201201,1,1,8684.2,6547.0,554.3,293.7,89.54,88.96,382.07,90896.39
4202,20201201,2,1,1104.7,104.8,9.8,43.6,11.39,11.19,57.96,85526.53
4203,20201201,3,1,8621.1,6536.0,573.8,251.6,88.89,89.46,418.12,93294.18
4204,20201201,4,1,12230.2,9429.7,1033.6,460.8,92.27,90.98,835.31,79627.33
4205,20201201,5,1,12646.4,10419.3,972.1,415.2,95.41,97.22,569.1,215013.08
4206,20201201,6,1,12060.5,8962.6,824.3,447.8,90.99,87.69,760.39,101384.64
4207,20201202,1,1,9142.9,7120.6,604.7,349.2,94.27,91.9,440.63,118137.33
4208,20201202,2,1,2672.0,610.9,55.9,84.8,27.55,26.98,177.3,114039.8
4209,20201202,3,1,8929.5,6449.7,750.1,289.0,92.07,85.23,593.5,94170.31
4210,20201202,4,1,12517.8,10042.9,828.0,329.5,94.44,94.67,545.49,64630.45
4211,20201202,5,1,11863.0,9022.9,895.1,372.2,89.5,89.75,801.01,126596.88
4212,20201202,6,1,12213.0,8612.2,862.3,278.5,92.14,83.21,636.73,171714.5
4213,20201203,1,1,7672.6,5049.6,601.6,297.7,79.11,77.66,377.92,389501.93
4214,20201203,2,1,2017.3,320.5,31.0,70.3,20.8,18.75,104.25,153853.65
4215,20201203,3,1,9379.5,7142.0,698.7,245.7,96.71,89.85,404.01,182980.65
4216,20201203,4,1,11768.9,8491.6,1004.0,383.4,88.79,85.14,606.95,167398.95
4217,20201203,5,1,12284.5,8808.4,762.7,246.2,92.68,84.61,759.36,83500.2
4218,20201203,6,1,12384.0,8827.2,796.0,260.7,93.43,84.11,833.58,116439.85
4219,20201204,1,1,9202.1,7360.1,872.1,278.2,94.88,94.38,430.7,73090.96
4220,20201204,2,1,678.9,39.9,4.2,17.6,7.0,6.93,34.73,225392.99
4221,20201204,3,1,8570.7,6364.1,666.4,311.0,88.37,87.62,536.3,92517.87
4222,20201204,4,1,12959.2,10498.1,959.9,331.3,97.77,95.59,623.22,107960.53
4223,20201204,5,1,13254.8,10337.6,1118.8,406.5,100.0,92.03,698.45,151332.1
4224,20201204,6,1,11893.5,9144.9,849.4,380.3,89.73,90.73,785.14,172396.39
4225,20201205,1,1,9365.0,7093.6,781.3,279.0,96.56,89.38,589.5,120780.12
4226,20201205,2,1,554.8,25.2,2.5,16.3,5.72,5.36,35.85,227706.16
4227,20201205,3,1,9126.4,6564.1,607.0,296.7,94.1,84.87,376.11,139502.48
