MaintenanceID,DateKey,EquipmentID,EmployeeID,MaintenanceType,DowntimeHours,MaintenanceCost,Status
1470,20221018,240,127,Corrective,2.1,23640.77,Cancelled
1471,20190912,228,1334,Thickness Measurement,1.6,452.46,Completed
1472,20220911,189,2468,Predictive,1.7,4303.6,In Progress
1473,20211021,43,2885,Preventive,1.8,1683.42,In Progress
1474,20200711,232,2159,Calibration,4.0,1333.14,Completed
1475,20200223,274,591,Lubrication Service,2.0,387.51,Completed
1476,20190812,234,175,Corrective,5.1,35686.36,In Progress
1477,20230216,299,1670,Electrical Inspection,3.7,3113.19,In Progress
1478,20190203,301,2134,SRV Testing,2.7,3588.2,Completed
1479,20201115,219,1332,Condition-Based,3.1,5610.72,Cancelled
1480,20221123,194,492,Piping Inspection,2.1,3118.07,Completed
1481,20201121,320,1509,Calibration,0.8,1640.12,Deferred
1482,20201121,324,665,Electrical Inspection,2.0,1455.21,Completed
1483,20201115,273,2555,Thickness Measurement,0.9,1682.25,Completed
1484,20220513,40,1582,Preventive,3.2,4039.87,Deferred
1485,20191204,242,463,Preventive,3.2,633.83,Cancelled
1486,20200701,59,1470,Piping Inspection,1.8,2173.33,Deferred
1487,20210914,148,1387,Piping Inspection,2.5,3396.18,Completed
1488,20200603,117,818,Preventive,2.4,621.57,Completed
1489,20231208,17,2913,Preventive,0.7,7433.26,Completed
1490,20230605,316,2411,Calibration,3.7,1182.72,Completed
1491,20200210,315,2096,Electrical Inspection,2.4,951.78,Completed
1492,20221125,123,2022,Vibration Analysis,2.2,371.79,Completed
1493,20190904,235,2591,Calibration,0.6,572.14,In Progress
1494,20210926,106,1550,Vibration Analysis,4.0,1332.67,Completed
1495,20240919,92,1784,Electrical Inspection,0.5,3877.48,Completed
1496,20230129,141,509,Calibration,2.9,920.62,Deferred
1497,20240712,183,97,Corrective,11.7,20788.3,Completed
1498,20190512,54,2809,Preventive,2.3,3726.3,Completed
1499,20240515,307,233,Calibration,1.1,1752.12,In Progress
1500,20210808,117,2462,Preventive,3.6,5604.47,Deferred
1501,20201114,211,2585,Thickness Measurement,2.3,1312.46,Completed
1502,20210620,266,247,Condition-Based,2.8,1602.67,Completed
1503,20200805,280,1063,Thickness Measurement,1.6,781.13,In Progress
1504,20241104,215,2133,Corrective,6.4,75451.96,Cancelled
1505,20240610,213,2944,Electrical Inspection,2.4,2429.12,Completed
1506,20220607,68,1564,Preventive,1.1,5049.83,In Progress
1507,20220611,301,2461,Predictive,2.6,3924.79,Completed
1508,20201226,218,1446,Vibration Analysis,3.6,548.14,Completed
1509,20230825,236,2246,Vibration Analysis,2.2,540.96,Cancelled
1510,20230618,84,883,Preventive,2.0,5106.47,Completed
1511,20240728,123,970,SRV Testing,2.0,1267.36,Cancelled
1512,20200916,155,1577,SRV Testing,1.3,1114.68,In Progress
1513,20241228,205,1528,Piping Inspection,3.8,3901.53,Completed
1514,20211230,34,1490,Preventive,1.0,3391.07,Completed
1515,20200112,42,832,Corrective,4.4,7252.38,Cancelled
1516,20201104,156,2684,Vibration Analysis,3.2,725.72,Completed
1517,20210424,231,794,Electrical Inspection,1.9,2440.37,Cancelled
1518,20230426,113,1797,Piping Inspection,1.5,4951.9,Completed
1519,20190513,68,1500,Lubrication Service,0.9,1489.49,Completed
1520,20200218,254,864,SRV Testing,1.3,3160.95,Completed
1521,20230430,328,2959,Thickness Measurement,3.6,511.36,Completed
1522,20200622,93,106,Corrective,2.7,26719.65,Completed
1523,20241228,202,1329,Calibration,0.7,403.36,Completed
1524,20201231,34,842,Corrective,1.8,67076.51,Completed
1525,20240622,317,2592,Lubrication Service,3.7,529.62,Deferred
1526,20190331,244,2918,Piping Inspection,3.6,961.67,Completed
1527,20190808,269,2832,Calibration,3.8,2126.45,Cancelled
1528,20241021,324,1266,SRV Testing,3.8,3345.3,Completed
1529,20201005,326,1664,Electrical Inspection,1.2,1170.75,Deferred
1530,20210503,254,1812,Piping Inspection,0.8,1258.95,Completed
1531,20191101,141,1946,SRV Testing,3.5,1089.1,In Progress
1532,20200121,23,933,Thickness Measurement,2.4,1678.51,In Progress
1533,20201014,125,600,Electrical Inspection,3.1,3894.8,Completed
1534,20230117,142,2458,Condition-Based,2.2,5530.69,Completed
1535,20210718,165,127,Preventive,2.8,675.35,Completed
1536,20240512,65,1760,Condition-Based,0.7,2420.32,In Progress
1537,20220210,178,2758,Predictive,2.2,4845.44,Completed
1538,20220424,304,1957,Predictive,1.6,4337.75,Cancelled
1539,20191115,230,2064,Piping Inspection,0.7,4494.37,Completed
1540,20230929,86,2138,Thickness Measurement,1.2,2502.93,Cancelled
1541,20200813,228,2711,Vibration Analysis,3.6,889.09,Deferred
1542,20191117,192,2499,Thickness Measurement,3.4,2729.76,Completed
1543,20190724,307,2673,Corrective,17.1,35692.12,In Progress
1544,20210526,209,2485,Corrective,2.2,6056.67,Completed
1545,20211123,158,948,Preventive,4.0,2585.27,Completed
1546,20190607,158,781,Vibration Analysis,2.6,1043.92,Completed
1547,20241108,250,1384,Condition-Based,1.7,1099.83,Completed
1548,20240213,18,160,Predictive,2.2,2763.7,In Progress
1549,20231107,57,2846,Condition-Based,2.2,5132.47,Deferred
1550,20210502,159,542,Calibration,3.0,979.18,Cancelled
1551,20190222,114,510,Piping Inspection,1.0,4255.48,Completed
1552,20221023,44,1126,SRV Testing,2.1,1409.32,Completed
1553,20231130,304,217,Preventive,3.3,2815.14,In Progress
1554,20191228,126,2920,Calibration,0.6,1950.78,Completed
1555,20210921,331,1940,Lubrication Service,1.8,205.78,In Progress
1556,20230217,313,2490,Lubrication Service,1.6,532.45,Deferred
1557,20200424,107,529,Lubrication Service,1.5,772.23,Completed
1558,20220207,175,1502,Predictive,3.0,4442.29,Completed
1559,20200409,266,2824,Calibration,1.4,942.14,Completed
1560,20191031,167,1466,Thickness Measurement,3.2,689.78,Cancelled
1561,20200626,295,409,Lubrication Service,3.2,676.44,Cancelled
1562,20190203,65,2360,Thickness Measurement,0.8,977.92,Deferred
1563,20211210,208,529,Vibration Analysis,2.8,704.8,In Progress
1564,20200424,288,1558,Condition-Based,0.7,4714.7,Completed
1565,20210119,106,2312,Corrective,2.3,78190.58,In Progress
1566,20230604,75,2170,SRV Testing,2.7,1201.04,Completed
1567,20201117,49,1532,Corrective,9.0,6815.9,In Progress
1568,20231107,8,1856,Condition-Based,2.4,5676.34,Cancelled
1569,20190805,52,448,Electrical Inspection,2.1,2815.11,Completed
1570,20241127,66,872,Condition-Based,1.5,3728.09,Completed
1571,20190408,42,376,Preventive,2.4,3530.83,Deferred
1572,20190405,250,2003,Calibration,3.2,1420.92,Completed
1573,20241108,275,2037,SRV Testing,1.3,2405.59,In Progress
1574,20220228,24,1606,Preventive,3.9,4711.15,Cancelled
1575,20191003,161,463,Calibration,3.0,993.41,Cancelled
1576,20241003,9,2230,Thickness Measurement,1.2,1554.58,Completed
1577,20190402,35,430,Predictive,2.8,3144.97,Cancelled
1578,20220731,172,1626,SRV Testing,3.3,1603.48,Completed
1579,20220319,268,97,Lubrication Service,3.3,1312.53,Completed
1580,20240311,140,302,Condition-Based,0.7,2361.55,Cancelled
1581,20240419,200,667,Piping Inspection,3.2,2276.9,Completed
1582,20231118,202,1271,Preventive,1.9,7161.71,Completed
1583,20201230,246,720,Lubrication Service,0.7,1203.98,Completed
1584,20210219,22,346,Condition-Based,1.8,3093.24,In Progress
1585,20220824,77,1554,Corrective,4.9,33728.84,Completed
1586,20230806,18,2651,Condition-Based,2.3,4819.45,Completed
1587,20241203,173,1934,Piping Inspection,2.9,3832.64,Completed
1588,20230814,180,2570,Calibration,1.3,1271.66,Deferred
1589,20231021,123,1395,Lubrication Service,1.3,941.43,Completed
1590,20201223,92,2156,Calibration,1.1,1278.81,Completed
1591,20200708,118,2571,Lubrication Service,3.9,1304.15,Deferred
1592,20210606,73,1834,Calibration,2.7,522.79,Deferred
1593,20201219,83,405,Preventive,3.3,5926.35,Completed
1594,20240908,176,768,Lubrication Service,3.6,1316.76,In Progress
1595,20191202,122,2656,Condition-Based,4.0,3158.84,Deferred
1596,20230615,29,1602,Electrical Inspection,3.8,2777.59,In Progress
1597,20231126,225,2445,Electrical Inspection,3.3,2508.9,Completed
1598,20220809,37,553,Calibration,3.0,1402.15,Deferred
1599,20230530,86,180,Predictive,3.2,2955.05,Completed
1600,20201104,88,304,Predictive,1.4,2528.44,In Progress
1601,20210213,220,2992,Condition-Based,3.3,5127.28,In Progress
1602,20191226,212,1206,Preventive,3.8,4793.71,In Progress
1603,20211126,85,1970,SRV Testing,4.0,3704.36,Cancelled
1604,20240928,248,426,Condition-Based,2.8,1569.49,Completed
1605,20221116,208,707,Lubrication Service,3.1,954.5,Cancelled
1606,20231019,244,2478,Vibration Analysis,1.0,1069.39,Deferred
1607,20230515,35,2018,Lubrication Service,0.6,822.09,Completed
1608,20191109,112,2651,SRV Testing,3.9,2628.2,Completed
1609,20220130,4,1647,Vibration Analysis,1.4,1450.99,In Progress
1610,20220813,309,2104,Electrical Inspection,0.7,3394.64,Cancelled
1611,20240701,198,1251,Lubrication Service,1.1,240.41,In Progress
1612,20230330,299,1601,Vibration Analysis,3.2,1894.09,Completed
1613,20210729,133,1703,Lubrication Service,3.6,531.3,Cancelled
1614,20211018,226,1971,Vibration Analysis,0.8,1078.33,In Progress
1615,20230419,179,479,Condition-Based,2.9,2636.19,Completed
1616,20230521,186,1921,Preventive,2.4,1767.88,Completed
1617,20190413,143,1988,Piping Inspection,1.8,1007.5,Cancelled
1618,20200917,42,2006,SRV Testing,3.9,2511.46,Deferred
1619,20211118,239,570,Condition-Based,0.9,4789.99,Completed
1620,20190923,31,2636,Calibration,1.5,1214.09,Cancelled
1621,20191024,215,1858,Thickness Measurement,0.7,2241.21,In Progress
1622,20190219,31,2211,Predictive,2.2,3169.62,Completed
1623,20240714,124,1828,Vibration Analysis,0.7,1822.62,Completed
1624,20201005,138,2006,Electrical Inspection,3.2,3050.64,Deferred
1625,20200120,61,1935,Calibration,1.8,922.49,Completed
1626,20210110,260,2605,Calibration,2.8,237.98,Completed
1627,20220627,321,2517,Predictive,1.5,3291.59,Completed
1628,20201018,66,1518,Preventive,1.0,1153.66,Deferred
1629,20200229,208,2253,Predictive,1.2,4236.0,Completed
1630,20210302,242,826,SRV Testing,2.9,3103.08,Deferred
1631,20240908,227,468,Corrective,1.1,28322.96,Completed
1632,20190429,26,261,Piping Inspection,2.8,1722.26,Completed
1633,20190630,17,1859,Predictive,3.9,1389.41,Completed
1634,20211128,57,1601,Piping Inspection,3.1,2535.06,Completed
1635,20240128,45,1064,Predictive,2.2,3270.9,Deferred
1636,20190512,98,1576,Vibration Analysis,0.7,1001.66,Deferred
1637,20211125,42,2728,SRV Testing,2.1,1660.25,Cancelled
1638,20210108,268,770,Predictive,2.7,4653.79,Completed
1639,20200131,178,645,Electrical Inspection,0.9,3101.21,Completed
1640,20231116,34,2217,Predictive,1.2,4201.15,Completed
1641,20200212,332,2777,Corrective,4.7,25541.55,Completed
1642,20230522,229,2995,SRV Testing,2.5,2217.02,Deferred
1643,20210907,53,2952,Thickness Measurement,3.3,417.35,Deferred
1644,20240426,270,1789,Vibration Analysis,4.0,411.88,Completed
1645,20190309,43,2304,Piping Inspection,3.5,2154.89,In Progress
1646,20240902,297,1072,Electrical Inspection,2.8,3197.1,Deferred
1647,20200714,87,166,Electrical Inspection,1.9,3101.32,Completed
1648,20211211,80,2060,Piping Inspection,3.2,2403.05,Completed
1649,20200729,86,2450,Calibration,4.0,965.29,In Progress
1650,20211021,330,2467,Vibration Analysis,3.3,1613.85,Deferred
1651,20190217,312,1992,SRV Testing,1.1,3092.73,Completed
1652,20231113,2,288,Electrical Inspection,1.1,795.77,Completed
1653,20230420,65,1068,Corrective,0.7,62712.36,Completed
1654,20230110,52,991,Corrective,8.3,70715.42,Completed
1655,20210302,33,1535,SRV Testing,1.4,3439.22,Cancelled
1656,20210531,88,1458,Electrical Inspection,2.0,3948.1,Completed
1657,20200612,169,987,Piping Inspection,3.0,4043.55,Completed
1658,20220902,135,1988,SRV Testing,2.1,2117.53,In Progress
1659,20210116,32,299,Vibration Analysis,3.6,837.37,Completed
1660,20200709,151,1126,Piping Inspection,2.0,2070.36,Deferred
1661,20220319,208,2162,Thickness Measurement,2.0,1032.83,In Progress
1662,20220522,284,1123,Corrective,1.4,20421.9,In Progress
1663,20200520,240,1045,Thickness Measurement,2.2,2690.86,Deferred
1664,20240714,122,268,Calibration,2.4,1278.51,Completed
1665,20240210,287,174,Lubrication Service,2.1,716.54,In Progress
1666,20191207,92,2225,Piping Inspection,0.9,2073.14,Completed
1667,20230305,83,2335,SRV Testing,3.7,2981.74,Cancelled
1668,20221017,92,2031,Piping Inspection,2.6,1884.09,Completed
1669,20241223,315,2444,Corrective,10.3,70712.86,In Progress
1670,20241122,77,2549,Calibration,1.7,1671.38,Completed
1671,20190928,66,1001,Thickness Measurement,3.2,945.28,Completed
1672,20190129,150,2857,Vibration Analysis,3.9,1796.33,Completed
1673,20190323,189,739,Vibration Analysis,2.6,361.81,Completed
1674,20220418,233,905,Condition-Based,2.9,5625.01,Completed
1675,20231201,105,1636,Lubrication Service,2.9,1061.97,Completed
1676,20200421,5,327,Corrective,7.9,77975.08,Completed
1677,20221004,43,2870,Thickness Measurement,1.4,898.41,Completed
1678,20231116,120,1521,Corrective,2.4,51986.51,Cancelled
1679,20220203,233,1058,Condition-Based,3.5,2502.56,Completed
1680,20220426,273,1734,Vibration Analysis,3.6,666.57,Cancelled
1681,20231007,44,530,Electrical Inspection,2.7,3922.27,Completed
1682,20200623,51,963,Lubrication Service,1.2,212.34,Completed
1683,20231019,106,315,Electrical Inspection,3.9,1525.52,Cancelled
1684,20230306,103,2481,Preventive,3.0,1346.83,In Progress
1685,20230603,208,1546,Predictive,1.3,4401.27,Completed
1686,20211208,271,1401,Piping Inspection,3.9,2399.77,Cancelled
1687,20210626,306,2584,Corrective,2.7,70118.99,Completed
1688,20200612,40,1917,Predictive,2.1,3793.47,Completed
1689,20231020,55,299,Preventive,1.9,926.73,Completed
1690,20200106,161,582,Vibration Analysis,1.2,1676.17,In Progress
1691,20210211,14,960,Preventive,2.5,1349.8,Cancelled
1692,20200504,158,865,SRV Testing,2.2,3691.96,Completed
1693,20241126,186,2022,Preventive,1.5,6089.5,Deferred
1694,20220805,68,2169,Vibration Analysis,3.6,582.78,Deferred
1695,20220324,60,1952,Corrective,17.1,43534.21,In Progress
1696,20240828,98,1816,Electrical Inspection,3.0,3840.5,Completed
1697,20230325,171,2727,Electrical Inspection,2.6,3123.49,Cancelled
1698,20200901,131,190,SRV Testing,1.6,2474.87,Cancelled
1699,20230901,151,2955,SRV Testing,3.3,1296.21,Completed
1700,20200321,330,2220,Predictive,3.6,1619.42,Completed
1701,20210806,140,2561,Calibration,3.9,2492.65,In Progress
1702,20200912,268,298,Preventive,2.7,4176.53,Completed
1703,20211204,309,2287,SRV Testing,1.8,2839.17,Completed
1704,20200603,236,2656,Electrical Inspection,1.1,3672.45,In Progress
1705,20220918,34,205,Predictive,2.9,1269.12,Deferred
1706,20210209,37,1329,Condition-Based,3.1,4258.48,Completed
1707,20230430,306,39,Corrective,13.1,53413.87,Cancelled
1708,20240518,305,2052,Corrective,4.3,59904.76,Deferred
1709,20240814,266,2921,Vibration Analysis,0.7,1270.2,In Progress
1710,20201028,268,362,SRV Testing,2.0,1180.44,Deferred
1711,20210419,144,689,Vibration Analysis,3.4,682.43,Completed
1712,20230726,331,1638,SRV Testing,2.4,3382.92,Completed
1713,20230112,195,2284,Vibration Analysis,0.6,571.06,Completed
1714,20230519,159,2301,Lubrication Service,2.2,599.15,In Progress
1715,20190103,239,1488,Vibration Analysis,2.6,1962.84,Completed
1716,20200609,126,867,Vibration Analysis,2.4,1662.62,Completed
1717,20240307,296,2526,Preventive,3.2,7948.66,Completed
1718,20220928,295,250,Lubrication Service,3.4,462.65,In Progress
1719,20210830,46,794,Preventive,3.4,5773.81,In Progress
1720,20220613,242,1603,Piping Inspection,1.6,4882.24,Completed
1721,20221223,15,1203,Calibration,2.6,1398.88,In Progress
1722,20201122,137,2866,Calibration,0.7,1244.53,Completed
1723,20220330,248,1392,Calibration,2.5,1602.5,Completed
1724,20211101,158,2927,Vibration Analysis,2.9,1264.49,Completed
1725,20190722,54,345,Lubrication Service,2.1,1249.14,Cancelled
1726,20200225,245,1718,Electrical Inspection,1.9,1153.37,Deferred
1727,20240122,286,1367,Corrective,1.3,50436.8,Deferred
1728,20190323,287,2570,Predictive,3.4,1156.08,Completed
1729,20230523,84,1094,Vibration Analysis,3.5,418.36,Completed
1730,20190703,226,2235,Piping Inspection,2.7,1978.42,Completed
1731,20241201,208,1884,Condition-Based,0.8,4952.19,Deferred
1732,20200801,274,1792,Piping Inspection,0.8,4144.79,Completed
1733,20210330,30,556,SRV Testing,2.9,2090.03,Completed
1734,20240913,6,1205,SRV Testing,1.0,2207.57,Completed
1735,20210509,262,731,Vibration Analysis,0.8,687.35,Completed
1736,20200820,210,331,Calibration,1.4,1113.96,In Progress
1737,20190509,167,730,Condition-Based,1.5,2460.94,Cancelled
1738,20230815,110,2598,SRV Testing,2.9,1090.24,Completed
1739,20201003,198,2782,Thickness Measurement,2.3,814.72,Deferred
1740,20200206,279,2762,Calibration,1.0,713.41,Completed
1741,20230428,73,2691,Condition-Based,3.5,1875.16,Completed
1742,20240625,278,409,Corrective,5.3,40493.68,Deferred
1743,20201026,319,2679,Vibration Analysis,2.5,1003.06,Completed
1744,20200116,20,2648,Piping Inspection,2.3,3038.9,Completed
1745,20221011,282,422,Lubrication Service,4.0,1368.14,Cancelled
1746,20210921,174,2843,Electrical Inspection,1.8,967.72,Cancelled
1747,20240501,107,2031,Corrective,1.0,72768.8,Cancelled
1748,20190205,331,1354,Condition-Based,3.2,2834.32,Completed
1749,20200108,244,2808,Calibration,2.1,774.57,Deferred
1750,20240419,15,1013,Predictive,3.1,1832.68,Deferred
1751,20191005,211,1709,Lubrication Service,1.2,1264.22,Deferred
1752,20200530,33,711,Preventive,3.7,3610.5,Completed
1753,20200812,102,436,SRV Testing,1.4,2940.39,Completed
1754,20210515,239,2142,Calibration,2.1,677.19,Completed
1755,20220827,313,927,Thickness Measurement,1.9,2667.78,Cancelled
1756,20210913,233,2234,Predictive,1.9,3451.69,Deferred
1757,20240414,215,1789,Electrical Inspection,2.4,3946.5,Deferred
1758,20240510,283,1853,Predictive,3.7,2689.93,In Progress
1759,20230102,288,2611,Vibration Analysis,2.7,1416.45,Deferred
1760,20240805,103,1640,Calibration,1.0,1815.64,In Progress
1761,20210610,300,910,Condition-Based,1.7,2788.05,In Progress
1762,20190407,217,571,Lubrication Service,3.6,1172.82,Completed
1763,20190530,205,1862,Lubrication Service,3.4,589.81,Deferred
1764,20191103,154,2235,Piping Inspection,2.0,1607.03,Cancelled
1765,20240917,285,864,Predictive,4.0,4399.08,Cancelled
1766,20240919,90,1995,Electrical Inspection,2.8,3428.06,Completed
1767,20230114,204,2685,Vibration Analysis,1.8,1126.3,Cancelled
1768,20190304,88,1508,Calibration,3.8,2026.42,In Progress
1769,20200725,262,1354,Piping Inspection,2.7,3650.87,Completed
1770,20240713,136,980,Thickness Measurement,2.6,1390.04,Cancelled
1771,20200131,79,1349,Corrective,7.9,32469.0,Completed
1772,20220818,131,2985,Piping Inspection,1.9,1788.65,Completed
1773,20210821,130,1346,Predictive,1.5,1544.11,Deferred
1774,20200524,181,2669,Predictive,3.8,3544.32,In Progress
1775,20220823,21,1312,Condition-Based,0.7,4406.57,Cancelled
1776,20190530,35,2009,Electrical Inspection,2.9,1207.81,Completed
1777,20230111,296,899,Piping Inspection,3.3,955.29,Cancelled
1778,20230127,194,551,Piping Inspection,2.7,3166.44,Cancelled
1779,20231230,204,1983,Piping Inspection,2.1,4456.32,In Progress
1780,20210603,131,2513,Thickness Measurement,3.8,1858.03,Completed
1781,20230326,78,1556,SRV Testing,1.8,1834.01,In Progress
1782,20220606,301,2513,Electrical Inspection,3.3,818.09,Completed
1783,20200229,310,37,Predictive,2.6,1583.17,In Progress
1784,20190928,108,228,Vibration Analysis,2.8,1332.72,Cancelled
1785,20190116,258,772,Condition-Based,3.0,5257.62,Cancelled
