FinanceID,DateKey,ProductID,Revenue,OPEX,CAPEX,MaintenanceCost,Profit
6401,20191214,2,1960277.35,509274.3,255685.89,66986.76,1128330.4
6402,20220805,4,2921075.59,1100104.74,363741.55,159644.01,1297585.29
6403,20230607,2,553132.51,161575.77,62339.47,41173.63,288043.64
6404,20210122,1,391802.22,109482.02,53409.97,18291.84,210618.39
6405,20200318,2,7665625.16,1631246.81,868140.17,524190.39,4642047.79
6406,20190612,2,1410309.57,302437.53,167890.53,105578.37,834403.14
6407,20240330,3,10121063.96,3871363.19,1376752.74,465671.41,4407276.62
6408,20190412,3,4844763.33,1312496.62,348218.75,320817.6,2863230.36
6409,20241224,5,8005587.92,3177942.87,1111160.93,315663.26,3400820.86
6410,20240621,4,1008175.01,378339.76,144291.52,85604.76,399938.97
6411,20230720,7,3101268.52,1066928.08,305390.24,267611.67,1461338.53
6412,20220918,4,5162808.02,1565205.07,611231.95,334390.82,2651980.18
6413,20220510,5,857898.84,179120.28,69733.46,34175.4,574869.7
6414,20230214,2,8770013.41,2996713.98,1293184.15,649152.55,3830962.73
6415,20210913,6,1035119.75,409811.59,86496.58,58819.61,479991.97
6416,20240809,1,18328894.3,4473387.28,964869.57,647073.94,12243563.51
6417,20240429,3,10358720.46,3960326.21,1454072.21,402361.39,4541960.65
6418,20190525,2,31582687.62,6336624.05,3018923.37,2203877.25,20023262.95
6419,20240326,5,4417016.86,1649897.64,513516.05,363130.1,1890473.07
6420,20241030,2,2206425.1,770702.8,236235.13,96582.18,1102904.99
6421,20201226,6,2564939.23,656485.57,246295.31,205315.06,1456843.29
6422,20230120,2,1379817.98,483089.73,73921.29,72552.35,750254.61
6423,20210811,7,1147963.25,451147.83,106725.17,87347.1,502743.15
6424,20230626,3,1111127.42,335088.65,94121.09,86537.02,595380.66
6425,20190512,4,8668540.69,2886095.03,821676.55,720383.94,4240385.17
6426,20201221,3,12166966.78,4399730.96,1328886.65,1173162.79,5265186.38
6427,20240104,2,3875200.5,1355173.11,205394.23,306839.26,2007793.9
6428,20240621,4,2195432.53,822635.49,271803.13,142215.65,958778.26
6429,20240202,7,3923062.89,1333578.61,307612.5,247737.24,2034134.54
6430,20221010,2,15424820.8,3179415.91,2260686.39,919174.9,9065543.6
6431,20211126,1,12388593.16,3181713.6,674233.57,725548.89,7807097.1
6432,20200916,4,2972754.14,763164.18,260668.79,105233.76,1843687.41
6433,20230504,3,223815.37,80932.85,12878.32,21883.22,108120.98
6434,20210807,4,5662967.66,1290680.85,467844.04,434042.42,3470400.35
6435,20230823,2,8803403.64,1834703.06,860332.74,407845.58,5700522.26
6436,20190703,6,17896447.07,4852390.92,2457689.81,1283548.49,9302817.85
6437,20240430,3,3306984.65,1321487.24,419349.13,280591.1,1285557.18
6438,20190404,3,5409112.85,1951475.36,405916.95,393482.59,2658237.95
6439,20230827,3,1186255.28,352459.88,138964.39,64759.03,630071.98
6440,20200101,4,2987280.56,927806.54,422576.66,132946.7,1503950.66
6441,20220129,2,4563865.32,1740372.97,598123.33,435039.39,1790329.63
6442,20231006,6,813098.24,235049.41,115122.42,40502.08,422424.33
6443,20190123,7,2214870.73,618938.64,277983.67,146618.2,1171330.22
6444,20230720,5,2438873.93,778600.6,151892.59,228130.78,1280249.96
6445,20190726,4,13969130.87,3484809.22,742775.92,866572.97,8874972.76
6446,20230130,4,2347555.91,909744.27,202141.13,206144.37,1029526.14
6447,20221201,1,41531246.84,15854872.2,4943408.16,2875593.14,17857373.34
6448,20210823,2,5789668.95,2099871.21,611621.5,521032.28,2557143.96
6449,20190206,6,1746897.64,615010.3,142480.07,107060.42,882346.85
6450,20220903,3,2925433.33,875724.89,249661.68,277317.27,1522729.49
6451,20191007,5,16683721.64,3759866.63,1185007.38,1601409.45,10137438.18
6452,20220609,7,5807024.87,1911013.77,614647.42,414131.43,2867232.25
6453,20201229,6,2039556.65,568156.5,270566.61,147813.58,1053019.96
6454,20230115,4,3536843.07,1378754.52,404242.4,256019.81,1497826.34
6455,20240512,2,2590234.18,583217.46,178985.87,131222.84,1696808.01
6456,20230510,1,8188373.8,2004583.73,1037521.69,606962.34,4539306.04
6457,20190928,7,1263760.99,365806.79,160913.93,57372.59,679667.68
6458,20230911,3,1224189.96,297771.27,113437.68,37796.47,775184.54
6459,20240229,3,1460976.41,322479.22,198168.7,115384.15,824944.34
6460,20240721,3,24770268.19,9766338.85,2166779.49,1845129.76,10992020.09
6461,20220920,5,28038021.44,9155604.78,3039365.78,1418217.08,14424833.8
6462,20210309,4,5919585.28,1804380.54,692572.29,347507.39,3075125.06
6463,20221031,7,4398266.37,940372.46,293606.79,367527.46,2796759.66
6464,20230524,3,3104767.43,742703.13,364265.76,117570.76,1880227.78
6465,20191201,4,258102.95,97452.71,17430.6,14543.47,128676.17
6466,20221214,6,4501739.04,1081519.09,350983.48,145739.16,2923497.31
6467,20241225,4,2138716.56,813571.72,199866.31,195151.77,930126.76
6468,20221208,2,8851776.32,2386315.95,1208103.45,766614.13,4490742.79
6469,20220405,5,7337503.32,2665445.06,748153.43,438440.65,3485464.18
6470,20200512,5,2411558.64,903914.58,122136.51,189505.03,1196002.52
6471,20230204,6,2000906.51,554972.74,189566.65,98137.59,1158229.53
6472,20191206,5,1844569.4,632141.27,240109.03,140334.74,831984.36
6473,20240630,6,1249370.18,260720.04,168418.86,38514.34,781716.94
6474,20220209,4,1030502.62,260774.93,86459.88,76232.17,607035.64
6475,20210709,7,4052338.82,1129303.3,405376.84,211902.14,2305756.54
6476,20240717,6,4635581.55,1406218.4,626369.76,161820.98,2441172.41
6477,20220210,5,4538253.2,1463713.16,269022.05,194625.88,2610892.11
6478,20240225,6,1326310.39,455516.45,134080.63,56796.59,679916.72
6479,20190421,5,2099534.38,486807.39,159780.86,120077.49,1332868.64
6480,20220418,6,5088215.04,1267360.58,268704.37,399277.5,3152872.59
6481,20231203,5,923137.63,321388.27,53802.38,50542.54,497404.44
6482,20230628,5,332006.12,113450.51,47971.25,24568.37,146015.99
6483,20210614,5,5916993.42,1263790.58,469654.06,474075.94,3709472.84
6484,20201102,1,8649972.56,2216342.77,1208308.13,525082.29,4700239.37
6485,20220801,5,909404.61,314245.51,95393.03,32061.65,467704.42
6486,20201220,4,3620177.75,1195856.72,361536.54,145674.9,1917109.59
6487,20200121,1,711054.17,192357.78,72459.67,21653.08,424583.64
6488,20190707,4,2697632.33,1063823.14,285442.48,86291.74,1262074.97
6489,20221115,3,588835.57,143703.62,59620.24,20256.5,365255.21
6490,20210520,1,1465580.23,538024.72,151676.5,131968.95,643910.06
6491,20221004,2,1596297.69,467937.44,224549.19,149138.24,754672.82
6492,20230108,5,1254170.28,324890.41,186981.99,80822.57,661475.31
6493,20240724,7,9243947.33,3079456.33,729371.4,605008.62,4830110.98
6494,20200428,3,3087708.85,784624.43,208095.82,269115.24,1825873.36
6495,20190220,7,4868868.07,1186705.8,459124.05,183413.88,3039624.34
6496,20210221,7,1429800.88,434581.72,201350.91,85879.44,707988.81
6497,20191005,4,17683485.64,6538300.98,1467750.32,896813.92,8780620.42
6498,20201211,2,3286909.22,1222336.62,460316.56,144462.24,1459793.8
6499,20240517,4,2457144.18,503273.61,199443.34,202345.54,1552081.69
6500,20240322,5,4795759.13,1902100.35,653946.99,180911.54,2058800.25
6501,20241128,5,11453023.12,3621631.57,955331.74,597434.77,6278625.04
6502,20210119,7,4067581.44,1202542.86,461886.6,374837.22,2028314.76
6503,20240622,1,657581.33,224629.66,46638.9,50990.43,335322.34
6504,20230617,5,2290550.12,902705.1,336155.95,103656.75,948032.32
6505,20231010,6,2061123.82,606562.11,160060.05,70042.89,1224458.77
6506,20241101,3,1786063.87,620208.41,150964.83,165727.18,849163.45
6507,20190109,5,2394701.3,661472.4,355551.96,196943.61,1180733.33
6508,20210123,6,1983314.87,767796.89,288593.95,164123.41,762800.62
6509,20230806,3,7765997.38,1876307.47,1062054.28,587409.25,4240226.38
6510,20231107,2,1231660.73,381341.29,110777.39,100998.34,638543.71
6511,20230918,6,4107075.06,1273347.87,418208.68,409789.01,2005729.5
6512,20191224,4,554995.39,194491.93,34311.44,41983.47,284208.55
6513,20240814,4,2992804.04,664108.61,360930.54,145875.81,1821889.08
6514,20191103,5,1403427.51,331351.91,189426.87,121316.24,761332.49
6515,20230910,4,1019588.26,311777.26,97839.38,96939.21,513032.41
6516,20191017,7,544419.49,159612.78,37703.86,19165.97,327936.88
6517,20210903,5,615314.74,205214.26,44282.57,48689.57,317128.34
6518,20190816,5,2070545.85,641703.95,202947.27,104853.54,1121041.09
6519,20201004,1,5492446.82,1125049.17,697094.73,279046.58,3391256.34
6520,20190831,1,7354373.58,1933011.51,584741.14,504472.84,4332148.09
6521,20191014,4,747315.02,190403.19,78077.22,56333.45,422501.16
6522,20190527,5,2587103.75,939328.62,363396.66,159964.69,1124413.78
6523,20221122,1,1038559.46,309869.13,101091.36,101753.75,525845.22
6524,20191227,1,14230191.73,3006068.72,1955671.99,848395.7,8420055.32
6525,20230211,3,797679.75,243903.11,88980.31,79730.72,385065.61
6526,20231111,2,2023870.07,799287.19,252231.88,69108.19,903242.81
6527,20240531,6,20872593.95,7639720.56,1721049.64,1389222.27,10122601.48
6528,20200121,7,843023.82,204457.19,47042.53,69414.02,522110.08
6529,20191211,6,13699772.02,5184300.25,997813.44,1103299.13,6414359.2
6530,20230612,3,3376611.58,1350583.94,391768.17,116603.78,1517655.69
6531,20230221,7,3419303.39,1151957.88,341396.98,260739.57,1665208.96
6532,20240129,5,4903267.5,1791881.74,410509.32,255472.04,2445404.4
6533,20211112,6,11782960.38,4545800.8,1076831.12,668668.56,5491659.9
6534,20230403,1,5870622.51,2067106.31,313463.97,301438.7,3188613.53
6535,20201202,5,2594642.36,916047.89,215552.08,235973.08,1227069.31
6536,20211125,2,6019399.69,1728353.24,654326.15,526308.73,3110411.57
6537,20221011,3,367013.66,120137.94,52870.88,14537.6,179467.24
6538,20210616,5,1022767.17,290757.0,60866.27,73674.69,597469.21
6539,20230103,7,718833.44,279573.89,61625.82,39827.72,337806.01
6540,20211212,6,2343600.87,934929.34,160360.38,197787.73,1050523.42
6541,20210328,6,7447749.07,2562806.29,914667.99,495177.55,3475097.24
6542,20211004,1,15864583.66,6326554.62,1062962.57,819525.9,7655540.57
6543,20211001,6,615594.33,245174.05,74845.28,26681.85,268893.15
6544,20191122,7,2247819.07,498677.34,114756.58,109468.91,1524916.24
6545,20190405,1,8432924.66,1738532.23,854650.92,290505.82,5549235.69
6546,20220512,2,1465831.9,306139.78,150494.68,114585.91,894611.53
6547,20230329,7,890505.06,289510.98,93523.13,75416.34,432054.61
6548,20200122,4,839353.69,224404.69,105511.17,71729.7,437708.13
6549,20230323,5,1418745.16,531027.55,108531.75,61126.74,718059.12
6550,20220427,3,681453.58,166818.2,86644.89,24250.6,403739.89
6551,20190127,7,33733961.16,10541521.8,2179589.07,2336966.84,18675883.45
6552,20190118,7,790563.17,188668.49,81103.26,58290.98,462500.44
6553,20230902,1,2756678.5,1091385.88,389531.21,124059.84,1151701.57
6554,20220314,7,787545.03,258435.88,46547.26,72274.44,410287.45
6555,20201216,5,1121791.61,267601.25,75531.82,49682.95,728975.59
6556,20220812,2,4936508.71,1663721.86,605078.74,194035.1,2473673.01
6557,20220118,2,8397208.7,2107102.59,757815.03,488379.1,5043911.98
6558,20191024,5,11069171.38,3317235.31,734954.82,410331.21,6606650.04
6559,20201011,7,1337091.81,330390.19,122562.9,94399.8,789738.92
6560,20191005,3,22180919.09,4553599.16,1711379.93,1160901.85,14755038.15
6561,20200726,5,2149205.07,604662.0,208197.34,214879.98,1121465.75
6562,20240821,3,854954.34,205884.58,48806.96,81274.17,518988.63
6563,20190627,6,21928137.89,5338418.01,2495165.29,805598.91,13288955.68
6564,20230325,7,4563807.92,1358418.01,601113.71,415679.28,2188596.92
6565,20210621,3,1870996.99,605560.83,141451.82,58259.83,1065724.51
6566,20241220,3,3849251.86,1374939.67,359877.52,153204.45,1961230.22
6567,20201224,3,924613.36,300129.47,109250.33,76729.57,438503.99
6568,20201018,4,10410498.05,2469809.38,679458.89,471984.03,6789245.75
6569,20190825,7,1198663.03,286080.25,150367.98,89736.7,672478.1
6570,20190606,1,588943.03,204034.94,71223.53,26736.46,286948.1
6571,20220509,6,4751818.07,1591159.55,329727.24,396777.84,2434153.44
6572,20190501,7,1264596.5,446965.92,141550.26,46087.83,629992.49
6573,20200620,4,5321851.75,1225590.21,392247.23,378498.54,3325515.77
6574,20190517,4,11951442.16,2910902.11,1684483.53,592984.43,6763072.09
6575,20210712,3,1146623.87,231266.12,86893.26,48253.21,780211.28
6576,20201228,7,1652047.93,550672.32,139807.86,91833.48,869734.27
6577,20191021,4,11120059.59,4384605.99,701794.81,401754.61,5631904.18
6578,20190724,6,2121472.47,833373.88,121862.9,169723.7,996511.99
6579,20200522,1,14807745.39,3075948.33,2143220.64,1340376.81,8248199.61
6580,20231116,7,3661117.11,947698.78,217309.09,341897.88,2154211.36
6581,20200616,4,3348227.82,868379.84,234206.41,252111.95,1993529.62
6582,20241211,6,1478658.32,483360.81,210719.29,54927.11,729651.11
6583,20190104,4,11948508.52,4540515.81,1040463.48,541630.93,5825898.3
6584,20200305,6,5959278.2,1447723.59,406095.48,393683.91,3711775.22
6585,20210418,7,11312830.14,3393256.89,569433.57,516608.85,6833530.83
6586,20210922,2,13261572.62,5141095.56,794123.66,978716.57,6347636.83
6587,20230611,4,3413388.88,1285379.26,320054.45,168842.3,1639112.87
6588,20201018,3,10515676.96,2918834.53,1513998.22,476327.39,5606516.82
6589,20210912,5,38468056.02,11423163.27,3064719.39,3100929.38,20879243.98
6590,20190505,1,5237622.5,1466460.27,534779.09,429931.67,2806451.47
6591,20230220,2,644883.94,133101.17,67047.18,60283.5,384452.09
6592,20190801,1,1841408.63,686113.46,153171.51,74971.19,927152.47
6593,20240924,3,3666984.49,1034084.9,190163.91,225185.62,2217550.06
6594,20190427,7,2670825.76,615255.96,293395.54,121563.85,1640610.41
6595,20230128,2,1841442.23,394436.26,235273.85,160384.03,1051348.09
6596,20211123,1,1232534.02,419601.58,121092.95,38298.23,653541.26
6597,20230413,4,12806442.45,3097559.81,1621585.88,410827.95,7676468.81
6598,20240727,6,1308749.99,479820.47,133000.82,104974.79,590953.91
6599,20220319,3,2991282.81,721132.39,386787.74,229783.88,1653578.8
6600,20241028,3,4682329.08,1677162.33,467202.44,413144.28,2124820.03
6601,20190821,7,20227797.8,6414406.31,1055614.05,1982801.05,10774976.39
6602,20220425,6,2467864.27,679656.22,251067.18,216336.92,1320803.95
6603,20201024,6,2436830.01,770823.79,150003.0,126173.18,1389830.04
6604,20210520,4,298235.12,64909.55,42795.51,20984.8,169545.26
6605,20200211,6,2255661.03,563113.5,252545.36,155901.93,1284100.24
6606,20200930,1,782015.78,235204.2,91241.6,49884.79,405685.19
6607,20230513,2,5958309.83,1212017.02,314001.57,587514.57,3844776.67
6608,20231013,7,7937741.73,2313017.33,831083.28,512406.39,4281234.73
6609,20230510,2,3501254.62,1145511.19,420334.26,152037.01,1783372.16
6610,20190507,6,5591158.65,2072332.53,750641.84,265051.04,2503133.24
6611,20220609,5,1188492.96,384979.04,143019.31,73053.93,587440.68
6612,20230901,4,4552886.08,1153398.29,279364.33,368779.22,2751344.24
6613,20210104,6,1569008.81,367688.4,206688.45,67251.4,927380.56
6614,20240706,3,4417130.59,1521896.25,385431.05,352356.93,2157446.36
6615,20211015,1,3659638.56,941332.4,426379.35,273507.59,2018419.22
6616,20231006,7,841599.49,297853.68,85125.11,74345.74,384274.96
6617,20240703,4,16962045.76,5165298.88,1729418.62,1527149.1,8540179.16
6618,20200227,2,18630104.99,6704070.27,1905542.58,610374.68,9410117.46
6619,20191012,1,4661431.07,1038189.98,446576.96,147937.4,3028726.73
6620,20240227,5,4276785.52,860942.75,420061.8,239458.03,2756322.94
6621,20220312,3,957798.56,267149.17,113542.42,29497.76,547609.21
6622,20221126,3,17381567.21,3868089.94,1896435.93,546703.62,11070337.72
6623,20210305,2,3004671.72,863868.8,428684.42,124602.19,1587516.31
6624,20230614,2,1262878.71,406254.68,109912.28,91056.24,655655.51
6625,20201115,5,2365984.39,594020.39,202827.61,233966.97,1335169.42
6626,20220105,4,1363439.84,329012.86,80958.48,73815.78,879652.72
6627,20220108,1,2751649.16,558933.32,334248.05,239600.27,1618867.52
6628,20210510,2,2039667.11,802721.18,122228.47,133708.64,981008.82
6629,20241217,2,2386838.21,731241.37,152819.94,231995.19,1270781.71
6630,20240825,2,3208128.61,803993.6,419133.55,212261.78,1772739.68
6631,20190308,5,26587501.64,6527265.98,2481762.33,2363699.97,15214773.36
6632,20190208,6,1736872.7,529291.06,209358.6,65627.62,932595.42
6633,20191230,5,3616872.02,761122.75,347182.47,200676.59,2307890.21
6634,20241020,7,7264251.89,1479888.39,484824.68,322420.08,4977118.74
6635,20211115,1,1312215.23,419088.96,66423.49,60199.06,766503.72
6636,20220805,7,2229634.24,524663.89,199397.45,164443.89,1341129.01
6637,20200522,3,5088932.54,1988579.85,658931.17,425786.86,2015634.66
6638,20210521,4,16521984.26,5706267.77,1396535.92,1266131.03,8153049.54
6639,20220725,6,14672529.9,3776776.12,1023936.05,1021696.84,8850120.89
6640,20191216,5,514197.96,119011.33,32323.85,31446.84,331415.94
6641,20240209,6,2231195.97,812740.3,212694.04,123805.42,1081956.21
6642,20220217,1,8218558.34,2461543.35,523921.21,367412.79,4865680.99
6643,20210123,7,409153.36,146789.28,29140.82,24702.02,208521.24
6644,20190206,1,6805303.86,2093185.99,853929.74,564561.68,3293626.45
6645,20210706,3,7886809.52,1748121.0,1080875.57,782371.74,4275441.21
6646,20220815,3,4069702.24,1078436.58,403778.14,246857.11,2340630.41
6647,20240310,1,7913837.11,1764124.44,885632.59,504462.68,4759617.4
6648,20231114,3,439152.56,150680.8,51771.01,29873.02,206827.73
6649,20220102,3,13204159.41,4054076.66,1941777.75,1312574.01,5895730.99
6650,20220104,6,597020.36,163147.42,84028.29,21033.45,328811.2
6651,20231231,5,6529163.47,2323841.49,737406.83,487357.04,2980558.11
6652,20190407,4,7399933.86,2620869.17,1104533.98,729275.46,2945255.25
6653,20210327,7,2584978.67,692720.67,316026.82,140363.28,1435867.9
6654,20230623,1,939391.94,300303.37,105916.87,42693.85,490477.85
6655,20220221,3,5476582.25,1836257.78,515329.01,290737.39,2834258.07
6656,20230728,2,3876597.07,1185098.42,288516.38,257967.79,2145014.48
6657,20210412,7,766598.71,236692.96,108155.1,73330.03,348420.62
6658,20210127,2,9911862.49,3092215.77,613181.31,858058.25,5348407.16
6659,20200416,1,6273217.28,1611640.56,670907.11,538131.69,3452537.92
6660,20220209,6,4776174.16,1422203.64,502032.85,282548.77,2569388.9
6661,20221203,3,12628490.99,4542847.57,716324.59,825519.96,6543798.87
6662,20240124,3,1807025.54,427504.05,213577.12,162550.52,1003393.85
6663,20240716,2,559257.07,183405.97,77547.41,41534.8,256768.89
6664,20190513,6,3502316.43,833193.01,279969.24,299220.48,2089933.7
6665,20230126,6,3095768.61,666389.69,369057.47,102317.2,1958004.25
6666,20220627,7,6670674.85,1991525.87,617144.15,650574.25,3411430.58
6667,20240605,4,8954584.44,3184885.61,1109522.25,299127.57,4361049.01
6668,20200501,7,1084592.85,313013.07,56145.19,99858.88,615575.71
6669,20231002,4,1286770.49,317433.58,71746.98,98359.24,799230.69
6670,20230918,5,8210090.06,2129325.35,696525.57,642270.63,4741968.51
6671,20220611,1,1659932.63,639456.62,145497.29,138989.03,735989.69
6672,20230721,7,1160900.69,398871.81,153811.89,71598.5,536618.49
6673,20210324,4,12469740.6,4642992.3,650905.17,411574.59,6764268.54
6674,20210217,3,3373349.84,858746.71,227709.96,283992.41,2002900.76
6675,20190531,4,4816560.57,1862849.55,401992.21,289727.53,2261991.28
6676,20211128,5,566715.26,180355.13,45578.41,31772.9,309008.82
6677,20230702,4,7178437.59,2063037.13,683707.82,717193.45,3714499.19
6678,20231020,3,510513.01,132012.45,28341.07,41126.5,309032.99
6679,20201113,3,19714601.38,4887497.91,1287337.38,1459736.73,12080029.36
6680,20220917,1,5304305.71,1063969.17,456369.81,311093.15,3472873.58
6681,20211122,4,3069628.11,1078560.45,382729.76,104109.69,1504228.21
6682,20220901,1,2140091.2,570191.17,176533.12,193110.58,1200256.33
6683,20200608,2,548711.85,111602.99,42535.51,38944.93,355628.42
